asset_id,type,section,name_ru,name_latin,local_path,source_url,source_page,author,license,license_url,attribution_required,status,risk,decision,permission_candidate,notes
species-audio:Клинтух,species_audio,species catalog,Клинтух,,backend/media/species-audio/columba-oenas.mp3,Wikimedia Commons / Hannu Varkki,,Wikimedia Commons / Hannu Varkki,CC BY-SA 4.0,,yes,verified,low,use,no,Audio may be used with required attribution/license compliance.
species-audio:Козодой,species_audio,species catalog,Козодой,,backend/media/species-audio/caprimulgus-europaeus.mp3,Wikimedia Commons / Joost van Bruggen,,Wikimedia Commons / Joost van Bruggen,CC BY-SA 4.0,,yes,verified,low,use,no,Audio may be used with required attribution/license compliance.
species-audio:Косуля,species_audio,species catalog,Косуля,,backend/media/species-audio/capreolus-capreolus.ogg,https://xeno-canto.org/1100395,,Xeno-canto / Cedric Mroczko,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,no,needs_permission,high,exclude_until_permission,yes,NC/ND or otherwise incompatible audio is disabled for corporate deploy.
species-audio:Кулик-сорока,species_audio,species catalog,Кулик-сорока,,backend/media/species-audio/haematopus-ostralegus.ogg,https://xeno-canto.org/1101393,,Xeno-canto / Astrid Cervantes,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,no,needs_permission,high,exclude_until_permission,yes,NC/ND or otherwise incompatible audio is disabled for corporate deploy.
species-audio:Ласточка деревенская,species_audio,species catalog,Ласточка деревенская,,backend/media/species-audio/hirundo-rustica.ogg,Wikimedia Commons / Jonathon Jongsma,,Wikimedia Commons / Jonathon Jongsma,CC BY-SA 3.0,,yes,verified,low,use,no,Audio may be used with required attribution/license compliance.
species-audio:Лесной жаворонок,species_audio,species catalog,Лесной жаворонок,,backend/media/species-audio/lullula-arborea.ogg,https://xeno-canto.org/1100453,,Xeno-canto / Teus Luijendijk,Creative Commons Attribution-NonCommercial-NoDerivs 4.0,,no,needs_permission,high,exclude_until_permission,yes,NC/ND or otherwise incompatible audio is disabled for corporate deploy.
species-audio:Лисица обыкновенная,species_audio,species catalog,Лисица обыкновенная,,backend/media/species-audio/vulpes-vulpes.ogg,https://xeno-canto.org/1100142,,Xeno-canto / Thijs Calu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,no,needs_permission,high,exclude_until_permission,yes,NC/ND or otherwise incompatible audio is disabled for corporate deploy.
species-audio:Малая поганка,species_audio,species catalog,Малая поганка,,backend/media/species-audio/tachybaptus-ruficollis.mp3,Wikimedia Commons / Jens Loose,,Wikimedia Commons / Jens Loose,CC BY-SA 4.0,,yes,verified,low,use,no,Audio may be used with required attribution/license compliance.
species-audio:Мохноногий сыч,species_audio,species catalog,Мохноногий сыч,,backend/media/species-audio/aegolius-funereus.ogg,https://xeno-canto.org/1097665,,Xeno-canto / Dag Österlund,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,no,needs_permission,high,exclude_until_permission,yes,NC/ND or otherwise incompatible audio is disabled for corporate deploy.
species-audio:Обыкновенная кукушка,species_audio,species catalog,Обыкновенная кукушка,,backend/media/species-audio/cuculus-canorus.mp3,Wikimedia Commons / Benoît Van Hecke,,Wikimedia Commons / Benoît Van Hecke,CC BY-SA 4.0,,yes,verified,low,use,no,Audio may be used with required attribution/license compliance.
species-audio:Обыкновенный скворец,species_audio,species catalog,Обыкновенный скворец,,backend/media/species-audio/sturnus-vulgaris.ogg,Wikimedia Commons / Kfrommolt,,Wikimedia Commons / Kfrommolt,CC BY-SA 3.0,,yes,verified,low,use,no,Audio may be used with required attribution/license compliance.
species-audio:Обыкновенный соловей,species_audio,species catalog,Обыкновенный соловей,,backend/media/species-audio/luscinia-luscinia.mp3,Wikimedia Commons / Mats Havskogen,,Wikimedia Commons / Mats Havskogen,CC BY-SA 4.0,,yes,verified,low,use,no,Audio may be used with required attribution/license compliance.
species-audio:Озёрная лягушка,species_audio,species catalog,Озёрная лягушка,,backend/media/species-audio/pelophylax-ridibundus.ogg,Wikimedia Commons / Llivermore,,Wikimedia Commons / Llivermore,CC BY-SA 4.0,,yes,verified,low,use,no,Audio may be used with required attribution/license compliance.
species-audio:Орел карлик,species_audio,species catalog,Орел карлик,,backend/media/species-audio/hieraaetus-pennatus.ogg,https://xeno-canto.org/1067347,,Xeno-canto / Albert Lastukhin,Creative Commons Attribution-NonCommercial-NoDerivs 4.0,,no,needs_permission,high,exclude_until_permission,yes,NC/ND or otherwise incompatible audio is disabled for corporate deploy.
species-audio:Осоед,species_audio,species catalog,Осоед,,backend/media/species-audio/pernis-apivorus.mp3,Wikimedia Commons / Benoît Van Hecke,,Wikimedia Commons / Benoît Van Hecke,CC BY-SA 4.0,,yes,verified,low,use,no,Audio may be used with required attribution/license compliance.
species-audio:Полевой лунь,species_audio,species catalog,Полевой лунь,,backend/media/species-audio/circus-cyaneus.mp3,Wikimedia Commons / Benoît Van Hecke,,Wikimedia Commons / Benoît Van Hecke,CC BY-SA 4.0,,yes,verified,low,use,no,Audio may be used with required attribution/license compliance.
species-audio:Рыжая цапля,species_audio,species catalog,Рыжая цапля,,backend/media/species-audio/ardea-purpurea.ogg,Wikimedia Commons / Sudipto Roy,,Wikimedia Commons / Sudipto Roy,CC BY-SA 3.0,,yes,verified,low,use,no,Audio may be used with required attribution/license compliance.
species-audio:Свиристель,species_audio,species catalog,Свиристель,,backend/media/species-audio/bombycilla-garrulus.ogg,Wikimedia Commons / Bushman,,Wikimedia Commons / Bushman,CC BY-SA 3.0,,yes,verified,low,use,no,Audio may be used with required attribution/license compliance.
species-audio:Седой дятел,species_audio,species catalog,Седой дятел,,backend/media/species-audio/picus-canus.mp3,Wikimedia Commons / Alexander Kürthy,,Wikimedia Commons / Alexander Kürthy,CC BY-SA 4.0,,yes,verified,low,use,no,Audio may be used with required attribution/license compliance.
species-audio:Серая ворона,species_audio,species catalog,Серая ворона,,backend/media/species-audio/corvus-cornix.mp3,Wikimedia Commons / Kaveh Jamali,,Wikimedia Commons / Kaveh Jamali,CC BY-SA 4.0,,yes,verified,low,use,no,Audio may be used with required attribution/license compliance.
species-audio:Серая жаба,species_audio,species catalog,Серая жаба,,backend/media/species-audio/bufo-bufo.ogg,https://xeno-canto.org/938900,,Xeno-canto / Dimitri,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,no,needs_permission,high,exclude_until_permission,yes,NC/ND or otherwise incompatible audio is disabled for corporate deploy.
species-audio:Серая неясыть,species_audio,species catalog,Серая неясыть,,backend/media/species-audio/strix-aluco.ogg,Wikimedia Commons / Guido Gerding,,Wikimedia Commons / Guido Gerding,CC BY-SA 3.0 / GFDL,,yes,verified,low,use,no,Audio may be used with required attribution/license compliance.
species-audio:Серая утка,species_audio,species catalog,Серая утка,,backend/media/species-audio/mareca-strepera.mp3,Wikimedia Commons / Joost van Bruggen,,Wikimedia Commons / Joost van Bruggen,CC BY-SA 4.0,,yes,verified,low,use,no,Audio may be used with required attribution/license compliance.
species-audio:Сизый голубь,species_audio,species catalog,Сизый голубь,,backend/media/species-audio/columba-livia.mp3,Wikimedia Commons / Marie-Lan Taÿ Pamart,,Wikimedia Commons / Marie-Lan Taÿ Pamart,CC BY-SA 4.0,,yes,verified,low,use,no,Audio may be used with required attribution/license compliance.
species-audio:Снегирь,species_audio,species catalog,Снегирь,,backend/media/species-audio/pyrrhula-pyrrhula.mp3,Wikimedia Commons / Benoît Van Hecke,,Wikimedia Commons / Benoît Van Hecke,CC BY-SA 4.0,,yes,verified,low,use,no,Audio may be used with required attribution/license compliance.
species-audio:Сокол сапсан,species_audio,species catalog,Сокол сапсан,,backend/media/species-audio/falco-peregrinus.ogg,https://xeno-canto.org/1092708,,Xeno-canto / Romuald Mikusek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,no,needs_permission,high,exclude_until_permission,yes,NC/ND or otherwise incompatible audio is disabled for corporate deploy.
species-audio:Сорока,species_audio,species catalog,Сорока,,backend/media/species-audio/pica-pica.ogg,Wikimedia Commons / Oona Räisänen,,Wikimedia Commons / Oona Räisänen,Public domain,,no,verified,low,use,no,Audio may be used with required attribution/license compliance.
species-audio:Средний пёстрый дятел,species_audio,species catalog,Средний пёстрый дятел,,backend/media/species-audio/dendrocoptes-medius.mp3,Wikimedia Commons / Jesús Lavedán Rodríguez,,Wikimedia Commons / Jesús Lavedán Rodríguez,CC BY-SA 4.0,,yes,verified,low,use,no,Audio may be used with required attribution/license compliance.
species-audio:Стриж черный,species_audio,species catalog,Стриж черный,,backend/media/species-audio/apus-apus.mp3,Wikimedia Commons / Luis Alvarez Menendez,,Wikimedia Commons / Luis Alvarez Menendez,CC BY-SA 4.0,,yes,verified,low,use,no,Audio may be used with required attribution/license compliance.
species-audio:Травяная лягушка,species_audio,species catalog,Травяная лягушка,,backend/media/species-audio/rana-temporaria.ogg,https://xeno-canto.org/893542,,Xeno-canto / Simon Elliott,Creative Commons Attribution-NonCommercial-NoDerivs 4.0,,no,needs_permission,high,exclude_until_permission,yes,NC/ND or otherwise incompatible audio is disabled for corporate deploy.
species-audio:Трясогузка белая,species_audio,species catalog,Трясогузка белая,,backend/media/species-audio/motacilla-alba.mp3,Wikimedia Commons / Hannu Varkki,,Wikimedia Commons / Hannu Varkki,CC BY-SA 4.0,,yes,verified,low,use,no,Audio may be used with required attribution/license compliance.
species-audio:Чесночница,species_audio,species catalog,Чесночница,,backend/media/species-audio/pelobates-fuscus.mp3,https://xeno-canto.org/949827,,"Xeno-canto / Olivier SWIFT, Ludivine DELAMARE",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,no,needs_permission,high,exclude_until_permission,yes,NC/ND or otherwise incompatible audio is disabled for corporate deploy.
species-audio:Чёрный стриж,species_audio,species catalog,Чёрный стриж,,backend/media/species-audio/apus-apus.mp3,Wikimedia Commons / Luis Alvarez Menendez,,Wikimedia Commons / Luis Alvarez Menendez,CC BY-SA 4.0,,yes,verified,low,use,no,Audio may be used with required attribution/license compliance.
exhibition:photo-2,exhibition_image,photo exhibition,Серые цапли и серебристые чайки,,frontend/public/img/exhibition/birds-2025/photo-02.jpg,written author acceptance,,В. Сарычев,разрешение автора,,yes,verified,low,use,no,Written author acceptance received on 2026-06-04; displayed with author credit; normalized to local JPEG without EXIF.
exhibition:photo-3,exhibition_image,photo exhibition,Мигрирующие утки,,frontend/public/img/exhibition/birds-2025/photo-03.jpg,written author acceptance,,В. Сарычев,разрешение автора,,yes,verified,low,use,no,Written author acceptance received on 2026-06-04; displayed with author credit; normalized to local JPEG without EXIF.
exhibition:photo-5,exhibition_image,photo exhibition,Кряквы на восходе,,frontend/public/img/exhibition/birds-2025/photo-05.jpg,written author acceptance,,В. Мелихов,разрешение автора,,yes,verified,low,use,no,Written author acceptance received on 2026-06-04; displayed with author credit; normalized to local JPEG without EXIF.
exhibition:photo-7,exhibition_image,photo exhibition,Чомга,,frontend/public/img/exhibition/birds-2025/photo-07.jpg,written author acceptance,,В. Мелихов,разрешение автора,,yes,verified,low,use,no,Written author acceptance received on 2026-06-04; displayed with author credit; normalized to local JPEG without EXIF.
exhibition:photo-9,exhibition_image,photo exhibition,Лысуха,,frontend/public/img/exhibition/birds-2025/photo-09.jpg,written author acceptance,,В. Мелихов,разрешение автора,,yes,verified,low,use,no,Written author acceptance received on 2026-06-04; displayed with author credit; normalized to local JPEG without EXIF.
exhibition:photo-10,exhibition_image,photo exhibition,Обыкновенный гоголь,,frontend/public/img/exhibition/birds-2025/photo-10.jpg,written author acceptance,,А. Щербаков,разрешение автора,,yes,verified,low,use,no,Written author acceptance received on 2026-06-04; displayed with author credit; normalized to local JPEG without EXIF.
exhibition:photo-11,exhibition_image,photo exhibition,Дроздовидная камышовка,,frontend/public/img/exhibition/birds-2025/photo-11.jpg,written author acceptance,,А. Григоров,разрешение автора,,yes,verified,low,use,no,Written author acceptance received on 2026-06-04; displayed with author credit; normalized to local JPEG without EXIF.
exhibition:photo-13,exhibition_image,photo exhibition,Птенец малой крачки,,frontend/public/img/exhibition/birds-2025/photo-13.jpg,written author acceptance,,В. Мелихов,разрешение автора,,yes,verified,low,use,no,Written author acceptance received on 2026-06-04; displayed with author credit; normalized to local JPEG without EXIF.
exhibition:photo-14,exhibition_image,photo exhibition,Коростель,,frontend/public/img/exhibition/birds-2025/photo-14.jpg,written author acceptance,,В. Мелихов,разрешение автора,,yes,verified,low,use,no,Written author acceptance received on 2026-06-04; displayed with author credit; normalized to local JPEG without EXIF.
exhibition:photo-15,exhibition_image,photo exhibition,Выводок крякв,,frontend/public/img/exhibition/birds-2025/photo-15.jpg,written author acceptance,,В. Мелихов,разрешение автора,,yes,verified,low,use,no,Written author acceptance received on 2026-06-04; displayed with author credit; normalized to local JPEG without EXIF.
exhibition:photo-16,exhibition_image,photo exhibition,Ходулочник,,frontend/public/img/exhibition/birds-2025/photo-16.jpg,written author acceptance,,В. Сарычев,разрешение автора,,yes,verified,low,use,no,Written author acceptance received on 2026-06-04; displayed with author credit; normalized to local JPEG without EXIF.
exhibition:photo-17,exhibition_image,photo exhibition,Чайки-хохотуньи и речные крачки,,frontend/public/img/exhibition/birds-2025/photo-17.jpg,written author acceptance,,В. Сарычев,разрешение автора,,yes,verified,low,use,no,Written author acceptance received on 2026-06-04; displayed with author credit; normalized to local JPEG without EXIF.
exhibition:photo-20,exhibition_image,photo exhibition,Стая чаек,,frontend/public/img/exhibition/birds-2025/photo-20.jpg,written author acceptance,,В. Сарычев,разрешение автора,,yes,verified,low,use,no,Written author acceptance received on 2026-06-04; displayed with author credit; normalized to local JPEG without EXIF.
exhibition:photo-21,exhibition_image,photo exhibition,Пеганка,,frontend/public/img/exhibition/birds-2025/photo-21.jpg,written author acceptance,,А. Щербаков,разрешение автора,,yes,verified,low,use,no,Written author acceptance received on 2026-06-04; displayed with author credit; normalized to local JPEG without EXIF.
exhibition:photo-22,exhibition_image,photo exhibition,Галстучник,,frontend/public/img/exhibition/birds-2025/photo-22.jpg,written author acceptance,,А. Григоров,разрешение автора,,yes,verified,low,use,no,Written author acceptance received on 2026-06-04; displayed with author credit; normalized to local JPEG without EXIF.
exhibition:photo-23,exhibition_image,photo exhibition,Орлан-белохвост,,frontend/public/img/exhibition/birds-2025/photo-23.jpg,written author acceptance,,В. Мелихов,разрешение автора,,yes,verified,low,use,no,Written author acceptance received on 2026-06-04; displayed with author credit; normalized to local JPEG without EXIF.
exhibition:photo-24,exhibition_image,photo exhibition,Крапивник,,frontend/public/img/exhibition/birds-2025/photo-24.jpg,written author acceptance,,А. Григоров,разрешение автора,,yes,verified,low,use,no,Written author acceptance received on 2026-06-04; displayed with author credit; normalized to local JPEG without EXIF.
exhibition:photo-25,exhibition_image,photo exhibition,Самец гоголя,,frontend/public/img/exhibition/birds-2025/photo-25.jpg,written author acceptance,,В. Мелихов,разрешение автора,,yes,verified,low,use,no,Written author acceptance received on 2026-06-04; displayed with author credit; normalized to local JPEG without EXIF.
exhibition:photo-27,exhibition_image,photo exhibition,Большой крохаль,,frontend/public/img/exhibition/birds-2025/photo-27.jpg,written author acceptance,,В. Мелихов,разрешение автора,,yes,verified,low,use,no,Written author acceptance received on 2026-06-04; displayed with author credit; normalized to local JPEG without EXIF.
exhibition:photo-28,exhibition_image,photo exhibition,Большие крохали,,frontend/public/img/exhibition/birds-2025/photo-28.jpg,written author acceptance,,В. Мелихов,разрешение автора,,yes,verified,low,use,no,Written author acceptance received on 2026-06-04; displayed with author credit; normalized to local JPEG without EXIF.
exhibition:photo-29,exhibition_image,photo exhibition,Серая куропатка,,frontend/public/img/exhibition/birds-2025/photo-29.jpg,written author acceptance,,В. Мелихов,разрешение автора,,yes,verified,low,use,no,Written author acceptance received on 2026-06-04; displayed with author credit; normalized to local JPEG without EXIF.
exhibition:photo-30,exhibition_image,photo exhibition,Усатая синица,,frontend/public/img/exhibition/birds-2025/photo-30.jpg,written author acceptance,,В. Мелихов,разрешение автора,,yes,verified,low,use,no,Written author acceptance received on 2026-06-04; displayed with author credit; normalized to local JPEG without EXIF.
